name,subname,accuracy,rmse,mae,crossval_accuracy,crossval_accuracy_stnd_dev,timetotrain(fitting)
Support Vector Machine,LinearSVC+CrammerSinger,0.16129032258064516,1.5161290322580645,1.064516129032258,[0.57142857 0.5        0.66666667 0.5        0.66666667],0.07468755781599104,116.8756914138794
macro avg,0.22222222222222224,0.25555555555555554,0.22260869565217392,31.0
weighted avg,0.26236559139784943,0.25806451612903225,0.24460028050490887,31.0
K-Nearest Neighbor,k= 15,0.25806451612903225,1.5161290322580645,1.0,0.48571428571428577,0.02857142857142858,0.08904242515563965
Fit,Precision,Recall,f1-score,support
0,0.23529411764705882,0.5,0.31999999999999995,8.0
1,0.5,0.26666666666666666,0.3478260869565218,15.0
2,0.0,0.0,0.0,8.0
accuracy,0.25806451612903225,0.25806451612903225,0.25806451612903225,0.25806451612903225
macro avg,0.2450980392156863,0.25555555555555554,0.22260869565217392,31.0
weighted avg,0.3026565464895636,0.25806451612903225,0.2508835904628331,31.0
K-Nearest Neighbor,k= 17,0.25806451612903225,1.4193548387096775,0.967741935483871,0.48571428571428577,0.02857142857142858,0.08804893493652344
Fit,Precision,Recall,f1-score,support
0,0.25,0.5,0.3333333333333333,8.0
1,0.4444444444444444,0.26666666666666666,0.33333333333333337,15.0
2,0.0,0.0,0.0,8.0
accuracy,0.25806451612903225,0.25806451612903225,0.25806451612903225,0.25806451612903225
macro avg,0.23148148148148148,0.25555555555555554,0.22222222222222224,31.0
weighted avg,0.27956989247311825,0.25806451612903225,0.24731182795698928,31.0
K-Nearest Neighbor,k= 19,0.1935483870967742,1.5806451612903225,1.064516129032258,0.48571428571428577,0.02857142857142858,0.08604836463928223
Fit,Precision,Recall,f1-score,support
0,0.13333333333333333,0.25,0.1739130434782609,8.0
1,0.4,0.26666666666666666,0.32,15.0
2,0.0,0.0,0.0,8.0
accuracy,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742
macro avg,0.17777777777777778,0.1722222222222222,0.16463768115942032,31.0
weighted avg,0.2279569892473118,0.1935483870967742,0.1997194950911641,31.0
