name,subname,accuracy,rmse,mae,crossval_accuracy,crossval_accuracy_stnd_dev,timetotrain(fitting)
Support Vector Machine,LinearSVC+CrammerSinger,0.8064516129032258,0.4838709677419355,0.2903225806451613,[0.71428571 0.5        0.5        0.66666667 1.        ],0.18356509778472743,1.1889889240264893
Fit,Precision,Recall,f1-score,support
0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0
1,0.8571428571428571,0.75,0.7999999999999999,8.0
2,0.8666666666666667,0.9285714285714286,0.896551724137931,14.0
accuracy,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258
macro avg,0.7968253968253968,0.7817460317460316,0.7877394636015325,31.0
weighted avg,0.8061443932411675,0.8064516129032258,0.8048943270300334,31.0
Decision Tree Classifier,max_depth= 2,0.3225806451612903,1.935483870967742,1.096774193548387,0.3619047619047619,0.1692989412822017,0.0
Fit,Precision,Recall,f1-score,support
0,0.2857142857142857,0.8888888888888888,0.43243243243243246,9.0
1,0.5,0.125,0.2,8.0
2,1.0,0.07142857142857142,0.13333333333333333,14.0
accuracy,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903
macro avg,0.5952380952380952,0.36177248677248675,0.2552552552552552,31.0
weighted avg,0.6635944700460829,0.3225806451612903,0.23737285672769548,31.0
Naive Bayes Classifier,N/A,0.4838709677419355,1.0,0.6774193548387096,0.3523809523809524,0.1538618516324144,0.0009999275207519531
Fit,Precision,Recall,f1-score,support
0,0.25,0.2222222222222222,0.23529411764705882,9.0
1,0.38461538461538464,0.625,0.4761904761904762,8.0
2,0.8,0.5714285714285714,0.6666666666666666,14.0
accuracy,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355
macro avg,0.4782051282051282,0.47288359788359785,0.45938375350140054,31.0
weighted avg,0.5331265508684864,0.4838709677419355,0.4922743290864733,31.0
K-Nearest Neighbor,k= 1,0.0967741935483871,2.2580645161290325,1.3548387096774193,0.2952380952380952,0.13006190746426347,0.0010018348693847656
Fit,Precision,Recall,f1-score,support
0,0.05263157894736842,0.1111111111111111,0.07142857142857142,9.0
1,0.0,0.0,0.0,8.0
2,0.3333333333333333,0.14285714285714285,0.2,14.0
accuracy,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871
macro avg,0.1286549707602339,0.08465608465608465,0.09047619047619049,31.0
weighted avg,0.16581777023203167,0.0967741935483871,0.11105990783410138,31.0
K-Nearest Neighbor,k= 3,0.22580645161290322,2.3225806451612905,1.2903225806451613,0.2571428571428571,0.07589227357385346,0.00099945068359375
Fit,Precision,Recall,f1-score,support
0,0.2,0.5555555555555556,0.29411764705882354,9.0
1,0.5,0.125,0.2,8.0
2,0.25,0.07142857142857142,0.11111111111111112,14.0
accuracy,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322
macro avg,0.31666666666666665,0.25066137566137564,0.20174291938997824,31.0
weighted avg,0.30000000000000004,0.22580645161290322,0.18718110900274088,31.0
K-Nearest Neighbor,k= 5,0.0967741935483871,1.967741935483871,1.2580645161290323,0.25238095238095243,0.18479626582792621,0.0
Fit,Precision,Recall,f1-score,support
0,0.05555555555555555,0.1111111111111111,0.07407407407407407,9.0
1,0.0,0.0,0.0,8.0
2,0.5,0.14285714285714285,0.22222222222222224,14.0
accuracy,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871
macro avg,0.1851851851851852,0.08465608465608465,0.09876543209876543,31.0
weighted avg,0.24193548387096775,0.0967741935483871,0.12186379928315412,31.0
K-Nearest Neighbor,k= 7,0.22580645161290322,2.032258064516129,1.1935483870967742,0.44761904761904764,0.17779194954851874,0.001003265380859375
Fit,Precision,Recall,f1-score,support
0,0.15,0.3333333333333333,0.20689655172413793,9.0
1,0.0,0.0,0.0,8.0
2,0.5,0.2857142857142857,0.36363636363636365,14.0
accuracy,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322
macro avg,0.21666666666666667,0.20634920634920637,0.19017763845350052,31.0
weighted avg,0.2693548387096774,0.22580645161290322,0.22428961472343006,31.0
K-Nearest Neighbor,k= 9,0.22580645161290322,1.7419354838709677,1.096774193548387,0.4523809523809524,0.06563832739090582,0.0
Fit,Precision,Recall,f1-score,support
0,0.1111111111111111,0.2222222222222222,0.14814814814814814,9.0
1,0.125,0.125,0.125,8.0
2,0.8,0.2857142857142857,0.4210526315789473,14.0
accuracy,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322
macro avg,0.3453703703703704,0.21097883597883596,0.23140025990903182,31.0
weighted avg,0.42580645161290326,0.22580645161290322,0.2654216185625354,31.0
K-Nearest Neighbor,k= 11,0.1935483870967742,1.7741935483870968,1.1290322580645162,0.419047619047619,0.16673468000011046,0.0010006427764892578
Fit,Precision,Recall,f1-score,support
0,0.15789473684210525,0.3333333333333333,0.21428571428571427,9.0
1,0.1111111111111111,0.125,0.11764705882352941,8.0
2,0.6666666666666666,0.14285714285714285,0.23529411764705882,14.0
accuracy,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742
macro avg,0.31189083820662766,0.20039682539682538,0.18907563025210083,31.0
weighted avg,0.3755895114129409,0.1935483870967742,0.19883437245866087,31.0
K-Nearest Neighbor,k= 13,0.22580645161290322,1.6451612903225807,1.064516129032258,0.41904761904761906,0.1291872377738146,0.0010001659393310547
Fit,Precision,Recall,f1-score,support
0,0.06666666666666667,0.1111111111111111,0.08333333333333334,9.0
1,0.18181818181818182,0.25,0.2105263157894737,8.0
