name,subname,accuracy,rmse,mae,crossval_accuracy,crossval_accuracy_stnd_dev,timetotrain(fitting)
Support Vector Machine (SVC),Decision Function Shape: ovo,0.32679738562091504,1.5947712418300655,0.9803921568627451,0.3329032258064516,0.09202089976606674,24.60228180885315
Fit,Precision,Recall,f1-score,support
0,0.27710843373493976,0.45098039215686275,0.34328358208955223,51.0
1,0.43902439024390244,0.35294117647058826,0.391304347826087,51.0
2,0.3103448275862069,0.17647058823529413,0.22500000000000003,51.0
accuracy,0.32679738562091504,0.32679738562091504,0.32679738562091504,0.32679738562091504
macro avg,0.3421592171883497,0.32679738562091504,0.31986264330521313,153.0
weighted avg,0.34215921718834974,0.32679738562091504,0.3198626433052131,153.0
First Row,Second Row,Third Row
0,23,28,32
1,13,18,10
2,15,5,9
First Row,Second Row,Third Row
0,0.45098039215686275,0.5490196078431373,0.6274509803921569
1,0.2549019607843137,0.35294117647058826,0.19607843137254902
2,0.29411764705882354,0.09803921568627451,0.17647058823529413
Support Vector Machine (SVC),Decision Function Shape: ovr,0.32679738562091504,1.5947712418300655,0.9803921568627451,0.3329032258064516,0.09202089976606674,18.034777402877808
Fit,Precision,Recall,f1-score,support
0,0.27710843373493976,0.45098039215686275,0.34328358208955223,51.0
1,0.43902439024390244,0.35294117647058826,0.391304347826087,51.0
2,0.3103448275862069,0.17647058823529413,0.22500000000000003,51.0
accuracy,0.32679738562091504,0.32679738562091504,0.32679738562091504,0.32679738562091504
macro avg,0.3421592171883497,0.32679738562091504,0.31986264330521313,153.0
weighted avg,0.34215921718834974,0.32679738562091504,0.3198626433052131,153.0
First Row,Second Row,Third Row
0,23,28,32
1,13,18,10
2,15,5,9
First Row,Second Row,Third Row
0,0.45098039215686275,0.5490196078431373,0.6274509803921569
1,0.2549019607843137,0.35294117647058826,0.19607843137254902
2,0.29411764705882354,0.09803921568627451,0.17647058823529413
Support Vector Machine (LinearSVC),scheme: crammer_singer,0.3464052287581699,1.5163398692810457,0.9411764705882353,0.31483870967741934,0.07546947140784624,1.0580060482025146
Fit,Precision,Recall,f1-score,support
0,0.3068181818181818,0.5294117647058824,0.38848920863309355,51.0
1,0.4358974358974359,0.3333333333333333,0.37777777777777777,51.0
2,0.34615384615384615,0.17647058823529413,0.23376623376623376,51.0
accuracy,0.3464052287581699,0.3464052287581699,0.3464052287581699,0.3464052287581699
macro avg,0.362956487956488,0.34640522875817,0.3333444067257017,153.0
weighted avg,0.362956487956488,0.3464052287581699,0.33334440672570165,153.0
First Row,Second Row,Third Row
0,27,29,32
1,12,17,10
2,12,5,9
First Row,Second Row,Third Row
0,0.5294117647058824,0.5686274509803921,0.6274509803921569
1,0.23529411764705882,0.3333333333333333,0.19607843137254902
2,0.23529411764705882,0.09803921568627451,0.17647058823529413
Support Vector Machine (LinearSVC),scheme: ovr,0.37254901960784315,1.411764705882353,0.8888888888888888,0.33956989247311825,0.041346288236439585,3.923027276992798
Fit,Precision,Recall,f1-score,support
0,0.31666666666666665,0.37254901960784315,0.34234234234234234,51.0
1,0.45098039215686275,0.45098039215686275,0.45098039215686275,51.0
2,0.35714285714285715,0.29411764705882354,0.3225806451612903,51.0
accuracy,0.37254901960784315,0.37254901960784315,0.37254901960784315,0.37254901960784315
macro avg,0.3749299719887955,0.37254901960784315,0.3719677932201651,153.0
weighted avg,0.3749299719887955,0.37254901960784315,0.3719677932201651,153.0
First Row,Second Row,Third Row
0,19,17,24
1,16,23,12
2,16,11,15
First Row,Second Row,Third Row
0,0.37254901960784315,0.3333333333333333,0.47058823529411764
1,0.3137254901960784,0.45098039215686275,0.23529411764705882
2,0.3137254901960784,0.21568627450980393,0.29411764705882354
Decision Tree Classifier,max_depth= 4,0.3137254901960784,1.6274509803921569,1.0,0.2729166666666667,0.09298764105454492,0.015051603317260742
Fit,Precision,Recall,f1-score,support
0,0.2696629213483146,0.47058823529411764,0.34285714285714286,51.0
1,0.4166666666666667,0.29411764705882354,0.3448275862068966,51.0
2,0.32142857142857145,0.17647058823529413,0.2278481012658228,51.0
accuracy,0.3137254901960784,0.3137254901960784,0.3137254901960784,0.3137254901960784
macro avg,0.33591938648118425,0.3137254901960784,0.3051776101099541,153.0
weighted avg,0.3359193864811842,0.3137254901960784,0.3051776101099541,153.0
First Row,Second Row,Third Row
0,24,29,36
1,15,15,6
2,12,7,9
First Row,Second Row,Third Row
0,0.47058823529411764,0.5686274509803921,0.7058823529411765
1,0.29411764705882354,0.29411764705882354,0.11764705882352941
2,0.23529411764705882,0.13725490196078433,0.17647058823529413
Decision Tree Classifier,max_depth= 6,0.39215686274509803,1.392156862745098,0.869281045751634,0.33291666666666664,0.09640139608256029,0.019998788833618164
Fit,Precision,Recall,f1-score,support
0,0.36470588235294116,0.6078431372549019,0.45588235294117646,51.0
1,0.47619047619047616,0.39215686274509803,0.4301075268817204,51.0
2,0.34615384615384615,0.17647058823529413,0.23376623376623376,51.0
accuracy,0.39215686274509803,0.39215686274509803,0.39215686274509803,0.39215686274509803
macro avg,0.39568340156575443,0.39215686274509803,0.37325203786304356,153.0
weighted avg,0.3956834015657545,0.39215686274509803,0.37325203786304356,153.0
First Row,Second Row,Third Row
0,31,23,31
1,11,20,11
2,9,8,9
First Row,Second Row,Third Row
0,0.6078431372549019,0.45098039215686275,0.6078431372549019
1,0.21568627450980393,0.39215686274509803,0.21568627450980393
2,0.17647058823529413,0.1568627450980392,0.17647058823529413
Decision Tree Classifier,max_depth= 8,0.35947712418300654,1.34640522875817,0.8758169934640523,0.3916666666666667,0.09918067128002087,0.027042150497436523
Fit,Precision,Recall,f1-score,support
0,0.3728813559322034,0.43137254901960786,0.4,51.0
1,0.3877551020408163,0.37254901960784315,0.38,51.0
2,0.3111111111111111,0.27450980392156865,0.2916666666666667,51.0
accuracy,0.35947712418300654,0.35947712418300654,0.35947712418300654,0.35947712418300654
macro avg,0.35724918969471026,0.3594771241830066,0.3572222222222223,153.0
